employee_id,full_name,email,department,sub_team,job_level,hire_date,exit_date,exit_type,region,manager_id,is_active,employee_status
EMP-00193,Susan Ortiz,susan.ortiz@company.com,Engineering,DevOps,L3,16-07-2018,,,US,EMP-00117,TRUE,active
EMP-00194,Riley Schmidt,riley.schmidt@company.com,Engineering,Backend,L3,03-01-2018,,,US,EMP-00123,TRUE,active
EMP-00195,Matthew Miller,matthew.miller@company.com,Engineering,Backend,L3,16-08-2018,02-08-2025,voluntary,US,EMP-00121,FALSE,exited
EMP-00196,Christopher Murray,christopher.murray@company.com,Engineering,QA,L3,21-03-2018,15-04-2021,voluntary,EU,EMP-00130,FALSE,exited
EMP-00197,Ethan McDonald,ethan.mcdonald@company.com,Engineering,DevOps,L3,10-11-2018,14-07-2021,voluntary,EU,EMP-00126,FALSE,exited
EMP-00198,Ian Burns,ian.burns@company.com,Engineering,Data,L3,09-11-2018,21-10-2022,voluntary,EU,EMP-00118,FALSE,exited
EMP-00199,Jack Mitchell,jack.mitchell@company.com,Engineering,Data,L3,12-05-2018,,,APAC,EMP-00124,TRUE,active
EMP-00200,Olivia Kelly,olivia.kelly@company.com,Engineering,Data,L3,09-06-2018,28-05-2019,layoff,EU,EMP-00124,FALSE,exited
EMP-00201,Jessica Hill,jessica.hill@company.com,Engineering,QA,L3,09-03-2018,,,EU,EMP-00134,TRUE,active
EMP-00202,Lisa Ferguson,lisa.ferguson@company.com,Engineering,QA,L3,22-10-2018,18-12-2019,voluntary,EU,EMP-00116,FALSE,exited
EMP-00203,Monica Wagner,monica.wagner@company.com,Engineering,Data,L3,18-05-2018,15-08-2019,voluntary,US,EMP-00124,FALSE,exited
EMP-00204,Renee Castillo,renee.castillo@company.com,Engineering,Backend,L3,02-03-2018,16-11-2021,layoff,US,EMP-00135,FALSE,exited
EMP-00205,Owen Morgan,owen.morgan@company.com,Engineering,QA,L3,18-06-2018,29-02-2024,layoff,EU,EMP-00132,FALSE,exited
EMP-00206,Sage Johansson,sage.johansson@company.com,Engineering,Data,L3,03-06-2018,,,EU,EMP-00124,TRUE,active
EMP-00207,Donald Curry,donald.curry@company.com,Engineering,Backend,L3,17-09-2018,,,EU,EMP-00121,TRUE,active
EMP-00208,Cody Roberts,cody.roberts@company.com,Engineering,QA,L3,06-06-2018,,,EU,EMP-00127,TRUE,active
EMP-00209,Miles Wallace,miles.wallace@company.com,Engineering,Backend,L3,14-02-2018,12-10-2022,voluntary,US,EMP-00120,FALSE,exited
EMP-00210,Jenna Romero,jenna.romero@company.com,Engineering,QA,L3,27-03-2018,27-04-2021,voluntary,EU,EMP-00127,FALSE,exited
EMP-00211,Daniel Henderson,daniel.henderson@company.com,Engineering,QA,L3,24-04-2018,,,US,EMP-00116,TRUE,active
EMP-00212,Avery Cox,avery.cox@company.com,Engineering,DevOps,L3,18-07-2018,,,EU,EMP-00126,TRUE,active
EMP-00213,Cassandra Stephens,cassandra.stephens@company.com,Engineering,Data,L3,28-07-2018,03-03-2020,layoff,US,EMP-00118,FALSE,exited
EMP-00214,Victoria Lewis,victoria.lewis@company.com,Engineering,Frontend,L3,17-08-2018,15-05-2023,voluntary,US,EMP-00129,FALSE,exited
EMP-00215,Evan Gordon,evan.gordon@company.com,Engineering,QA,L3,05-05-2018,,,US,EMP-00134,TRUE,active
EMP-00216,Elijah Byrd,elijah.byrd@company.com,Engineering,Backend,L3,04-10-2018,10-08-2026,layoff,US,EMP-00120,FALSE,exited
EMP-00217,Skyler Morales,skyler.morales@company.com,Engineering,QA,L3,10-02-2018,30-08-2021,voluntary,APAC,EMP-00134,FALSE,exited
EMP-00218,Brittany Owens,brittany.owens@company.com,Engineering,QA,L3,09-11-2018,03-03-2026,layoff,EU,EMP-00132,FALSE,exited
EMP-00219,Brian Cox,brian.cox@company.com,Engineering,Data,L3,16-07-2018,06-05-2021,voluntary,US,EMP-00118,FALSE,exited
EMP-00220,Barbara Simmons,barbara.simmons@company.com,Engineering,Backend,L3,20-05-2018,16-12-2021,voluntary,US,EMP-00135,FALSE,exited
EMP-00221,Richard Matthews,richard.matthews@company.com,Engineering,QA,L3,11-11-2018,,,EU,EMP-00127,TRUE,active
EMP-00222,Jennifer Sanders,jennifer.sanders@company.com,Engineering,DevOps,L3,09-06-2018,01-04-2020,layoff,EU,EMP-00126,FALSE,exited
EMP-00223,Brenda Ahmed,brenda.ahmed@company.com,Engineering,Data,L3,10-10-2018,19-03-2025,layoff,EU,EMP-00124,FALSE,exited
EMP-00224,Parker Cook,parker.cook@company.com,Engineering,QA,L3,23-06-2018,,,US,EMP-00116,TRUE,active
EMP-00225,Sean Rao,sean.rao@company.com,Engineering,DevOps,L3,24-02-2018,,,EU,EMP-00126,TRUE,active
EMP-00226,Leo Fox,leo.fox@company.com,Engineering,Frontend,L3,24-04-2018,06-05-2023,voluntary,US,EMP-00122,FALSE,exited
EMP-00227,Phoenix Patel,phoenix.patel@company.com,Engineering,QA,L3,15-02-2018,,,US,EMP-00127,TRUE,active
EMP-00228,Parker Perry,parker.perry@company.com,Engineering,DevOps,L3,16-05-2018,14-02-2024,layoff,EU,EMP-00131,FALSE,exited
EMP-00229,Thomas Reyes,thomas.reyes@company.com,Engineering,QA,L3,17-10-2018,,,US,EMP-00127,TRUE,active
EMP-00230,Jasmine Carlson,jasmine.carlson@company.com,Engineering,Data,L2,13-09-2018,,,US,EMP-00118,TRUE,active
EMP-00231,Brian Roberts,brian.roberts@company.com,Engineering,Frontend,L2,19-07-2018,,,US,EMP-00114,TRUE,active
EMP-00232,Amy Rodriguez,amy.rodriguez@company.com,Engineering,QA,L2,07-11-2018,15-03-2021,layoff,EU,EMP-00116,FALSE,exited
EMP-00233,Stephen Gutierrez,stephen.gutierrez@company.com,Engineering,QA,L2,12-06-2018,,,US,EMP-00127,TRUE,active
EMP-00234,Xavier Young,xavier.young@company.com,Engineering,QA,L2,17-10-2018,09-08-2019,voluntary,US,EMP-00132,FALSE,exited
EMP-00235,Cheryl Romero,cheryl.romero@company.com,Engineering,DevOps,L2,08-09-2018,08-04-2021,voluntary,US,EMP-00126,FALSE,exited
EMP-00236,Evan Vasquez,evan.vasquez@company.com,Engineering,Frontend,L2,28-06-2018,,,EU,EMP-00122,TRUE,active
EMP-00237,Mariah Khan,mariah.khan@company.com,Engineering,Data,L2,06-05-2018,28-01-2021,voluntary,US,EMP-00124,FALSE,exited
EMP-00238,Jerry Gonzalez,jerry.gonzalez@company.com,Engineering,Frontend,L2,10-09-2018,23-06-2021,voluntary,EU,EMP-00114,FALSE,exited
EMP-00239,Avery Morris,avery.morris@company.com,Engineering,DevOps,L2,19-02-2018,31-03-2022,layoff,US,EMP-00117,FALSE,exited
EMP-00240,Jonathan Rose,jonathan.rose@company.com,Engineering,Backend,L2,22-08-2018,,,EU,EMP-00121,TRUE,active
EMP-00241,Judith King,judith.king@company.com,Engineering,Backend,L2,01-05-2018,07-05-2021,voluntary,US,EMP-00120,FALSE,exited
EMP-00242,Laura Bailey,laura.bailey@company.com,Engineering,QA,L2,20-08-2018,,,US,EMP-00116,TRUE,active
EMP-00243,Natalie Warren,natalie.warren@company.com,Engineering,Data,L2,10-08-2018,07-12-2022,layoff,APAC,EMP-00133,FALSE,exited
EMP-00244,Evelyn Bailey,evelyn.bailey@company.com,Engineering,Data,L2,13-04-2018,13-01-2022,voluntary,EU,EMP-00124,FALSE,exited
EMP-00245,Alice Clark,alice.clark@company.com,Engineering,Backend,L2,10-03-2018,,,APAC,EMP-00135,TRUE,active
EMP-00246,Sara Fox,sara.fox@company.com,Engineering,Backend,L2,22-01-2018,05-01-2019,voluntary,US,EMP-00123,FALSE,exited
EMP-00247,Tiffany Ramirez,tiffany.ramirez@company.com,Engineering,QA,L2,10-08-2018,,,US,EMP-00130,TRUE,active
EMP-00248,Amber Myers,amber.myers@company.com,Engineering,QA,L2,11-06-2018,,,EU,EMP-00130,TRUE,active
EMP-00249,Timothy Hill,timothy.hill@company.com,Engineering,QA,L2,09-11-2018,20-09-2024,voluntary,US,EMP-00130,FALSE,exited
EMP-00250,Cody Berg,cody.berg@company.com,Engineering,DevOps,L2,08-07-2018,05-03-2020,voluntary,US,EMP-00117,FALSE,exited
EMP-00251,Diana Hughes,diana.hughes@company.com,Engineering,DevOps,L2,20-10-2018,11-12-2021,voluntary,US,EMP-00126,FALSE,exited
EMP-00252,Brittany Ruiz,brittany.ruiz@company.com,Engineering,Data,L2,24-09-2018,08-03-2022,voluntary,EU,EMP-00118,FALSE,exited
EMP-00253,Julie Henderson,julie.henderson@company.com,Engineering,Frontend,L2,09-12-2018,13-06-2020,voluntary,US,EMP-00122,FALSE,exited
EMP-00254,Blake Carter,blake.carter@company.com,Engineering,QA,L2,19-09-2018,22-05-2020,voluntary,US,EMP-00134,FALSE,exited
EMP-00255,Tiffany Washington,tiffany.washington@company.com,Engineering,DevOps,L2,23-05-2018,,,EU,EMP-00117,TRUE,active
EMP-00256,Carolyn Wells,carolyn.wells@company.com,Engineering,DevOps,L2,16-08-2018,27-02-2019,retirement,US,EMP-00131,FALSE,exited
EMP-00257,Emma Harris,emma.harris@company.com,Engineering,Backend,L2,06-04-2018,08-06-2021,voluntary,APAC,EMP-00121,FALSE,exited
EMP-00258,Vanessa Chen,vanessa.chen@company.com,Engineering,DevOps,L2,24-06-2018,19-08-2019,voluntary,EU,EMP-00126,FALSE,exited
EMP-00259,Brittany Thompson,brittany.thompson@company.com,Engineering,Backend,L2,06-07-2018,,,US,EMP-00123,TRUE,active
EMP-00260,Sydney James,sydney.james@company.com,Engineering,Data,L1,08-03-2018,,,US,EMP-00133,TRUE,active
EMP-00261,Eric Gordon,eric.gordon@company.com,Engineering,QA,L1,11-06-2018,12-07-2019,voluntary,US,EMP-00130,FALSE,exited
EMP-00262,Ethan Wilson,ethan.wilson@company.com,Engineering,DevOps,L1,28-04-2018,,,EU,EMP-00117,TRUE,active
EMP-00263,Julian Jackson,julian.jackson@company.com,Engineering,QA,L1,19-11-2018,16-10-2021,performance,APAC,EMP-00134,FALSE,exited
EMP-00264,Donald Andersen,donald.andersen@company.com,Engineering,Frontend,L1,07-06-2018,30-06-2020,voluntary,APAC,EMP-00125,FALSE,exited
EMP-00265,Joyce Wilson,joyce.wilson@company.com,Engineering,Data,L1,17-09-2018,,,US,EMP-00124,TRUE,active
EMP-00266,Stephanie Ross,stephanie.ross@company.com,Engineering,Data,L1,05-11-2018,09-12-2023,voluntary,APAC,EMP-00118,FALSE,exited
EMP-00267,Andrew Cruz,andrew.cruz@company.com,Engineering,Data,L1,19-05-2018,15-08-2025,voluntary,EU,EMP-00124,FALSE,exited
EMP-00268,Harold Foster,harold.foster@company.com,Engineering,Backend,L1,06-11-2018,30-12-2026,voluntary,EU,EMP-00120,FALSE,exited
EMP-00269,Xavier Anderson,xavier.anderson@company.com,Engineering,Frontend,L1,06-08-2018,27-06-2019,voluntary,EU,EMP-00119,FALSE,exited
EMP-00270,Marcus Cross,marcus.cross@company.com,Engineering,Frontend,L1,09-01-2018,03-01-2022,retirement,EU,EMP-00115,FALSE,exited
EMP-00271,Cheryl Bradley,cheryl.bradley@company.com,Engineering,DevOps,L1,25-03-2018,,,EU,EMP-00117,TRUE,active
EMP-00272,Theresa Wallace,theresa.wallace@company.com,Engineering,DevOps,L1,03-10-2018,,,US,EMP-00117,TRUE,active
EMP-00273,Walter Fisher,walter.fisher@company.com,Engineering,DevOps,L1,13-08-2018,06-05-2026,voluntary,US,EMP-00126,FALSE,exited
EMP-00274,Stephanie Fleming,stephanie.fleming@company.com,Finance,FP&A,L7,18-01-2018,,,US,,TRUE,active
EMP-00275,Emery Price,emery.price@company.com,Finance,FP&A,L7,01-05-2018,30-07-2021,layoff,APAC,,FALSE,exited
EMP-00276,Timothy Jones,timothy.jones@company.com,Finance,Procurement,L7,17-10-2018,10-03-2021,voluntary,EU,,FALSE,exited
EMP-00277,Amy Murphy,amy.murphy@company.com,Finance,Procurement,L6,21-09-2018,09-11-2025,layoff,US,EMP-00276,FALSE,exited
EMP-00278,Dorothy Clark,dorothy.clark@company.com,Finance,Procurement,L5,12-09-2018,13-10-2023,performance,EU,EMP-00277,FALSE,exited
EMP-00279,Kevin Taylor,kevin.taylor@company.com,Finance,Procurement,L4,19-05-2018,22-12-2023,layoff,EU,EMP-00278,FALSE,exited
EMP-00280,Peter Hudson,peter.hudson@company.com,Finance,FP&A,L4,10-10-2018,22-02-2020,layoff,US,EMP-00278,FALSE,exited
EMP-00281,Christina Ryan,christina.ryan@company.com,Finance,Accounting,L4,17-07-2018,10-12-2026,voluntary,US,EMP-00278,FALSE,exited
EMP-00282,Carolyn Soto,carolyn.soto@company.com,Finance,Procurement,L4,11-12-2018,01-04-2021,retirement,US,EMP-00278,FALSE,exited
EMP-00283,Robert Cook,robert.cook@company.com,Finance,FP&A,L4,26-03-2018,25-11-2019,voluntary,EU,EMP-00278,FALSE,exited
EMP-00284,Miranda Garcia,miranda.garcia@company.com,Finance,Accounting,L3,05-03-2018,20-11-2019,voluntary,EU,EMP-00278,FALSE,exited
EMP-00285,Janet Kelley,janet.kelley@company.com,Finance,Procurement,L3,06-08-2018,,,EU,EMP-00278,TRUE,active
EMP-00286,Dakota Mills,dakota.mills@company.com,Finance,FP&A,L3,02-08-2018,14-08-2019,voluntary,US,EMP-00278,FALSE,exited
EMP-00287,Connor Gonzalez,connor.gonzalez@company.com,Finance,Accounting,L3,18-04-2018,,,EU,EMP-00278,TRUE,active
EMP-00288,Richard Fernandez,richard.fernandez@company.com,Finance,Accounting,L3,21-08-2018,21-02-2019,layoff,US,EMP-00278,FALSE,exited
EMP-00289,Ashley Henry,ashley.henry@company.com,Finance,Accounting,L3,15-02-2018,14-08-2019,voluntary,EU,EMP-00278,FALSE,exited
EMP-00290,Edward Weaver,edward.weaver@company.com,Finance,Procurement,L3,23-04-2018,18-11-2024,voluntary,US,EMP-00278,FALSE,exited
EMP-00291,Victoria Schmidt,victoria.schmidt@company.com,Finance,Accounting,L3,01-09-2018,13-01-2026,layoff,EU,EMP-00278,FALSE,exited
EMP-00292,Beverly Hunt,beverly.hunt@company.com,Finance,Accounting,L3,17-02-2018,16-03-2021,layoff,APAC,EMP-00278,FALSE,exited
EMP-00293,Noah Garza,noah.garza@company.com,Finance,Accounting,L3,14-09-2018,23-05-2022,voluntary,EU,EMP-00278,FALSE,exited
EMP-00294,Adrian Ramirez,adrian.ramirez@company.com,Finance,Accounting,L3,10-08-2018,15-04-2023,voluntary,EU,EMP-00278,FALSE,exited
EMP-00295,Jasmine Kelly,jasmine.kelly@company.com,Finance,Accounting,L3,20-06-2018,08-03-2025,layoff,EU,EMP-00278,FALSE,exited
EMP-00296,Ryder Reynolds,ryder.reynolds@company.com,Finance,FP&A,L3,07-10-2018,,,US,EMP-00278,TRUE,active
EMP-00297,Phoenix Collins,phoenix.collins@company.com,Finance,Procurement,L3,02-04-2018,29-10-2021,voluntary,EU,EMP-00278,FALSE,exited
EMP-00298,Jacob Smith,jacob.smith@company.com,Finance,Procurement,L3,16-09-2018,,,US,EMP-00278,TRUE,active
EMP-00299,Jenna Porter,jenna.porter@company.com,Finance,Procurement,L2,03-01-2018,15-01-2025,voluntary,APAC,EMP-00278,FALSE,exited
EMP-00300,Jasmine Alvarez,jasmine.alvarez@company.com,Finance,Procurement,L2,05-09-2018,,,US,EMP-00278,TRUE,active
EMP-00301,Sage Bell,sage.bell@company.com,Finance,Accounting,L2,24-01-2018,05-06-2024,retirement,US,EMP-00278,FALSE,exited
EMP-00302,Shirley Bryant,shirley.bryant@company.com,Finance,Accounting,L2,15-08-2018,23-12-2023,voluntary,EU,EMP-00278,FALSE,exited
EMP-00303,Sydney Hernandez,sydney.hernandez@company.com,Finance,Procurement,L2,27-01-2018,,,APAC,EMP-00278,TRUE,active
EMP-00304,Alicia Herrera,alicia.herrera@company.com,HR & People,People Ops,L6,12-11-2018,23-10-2022,voluntary,US,,FALSE,exited
EMP-00305,Sandra Harris,sandra.harris@company.com,HR & People,People Ops,L6,24-04-2018,,,US,,TRUE,active
EMP-00306,Morgan Scott,morgan.scott@company.com,HR & People,L&D,L5,02-11-2018,28-03-2026,layoff,US,EMP-00304,FALSE,exited
EMP-00307,Carolyn Griffin,carolyn.griffin@company.com,HR & People,L&D,L4,06-08-2018,10-02-2024,voluntary,EU,EMP-00306,FALSE,exited
EMP-00308,Catherine Kumar,catherine.kumar@company.com,HR & People,L&D,L4,09-12-2018,23-06-2021,layoff,US,EMP-00306,FALSE,exited
EMP-00309,Aaron Chavez,aaron.chavez@company.com,HR & People,Talent Acquisition,L4,04-05-2018,26-03-2021,layoff,EU,EMP-00306,FALSE,exited
EMP-00310,Brendan Kim,brendan.kim@company.com,HR & People,People Ops,L4,13-04-2018,01-06-2019,voluntary,APAC,EMP-00306,FALSE,exited
EMP-00311,Mark King,mark.king@company.com,HR & People,People Ops,L4,26-08-2018,,,US,EMP-00306,TRUE,active
EMP-00312,Anthony Graham,anthony.graham@company.com,HR & People,Talent Acquisition,L4,02-09-2018,,,US,EMP-00306,TRUE,active
EMP-00313,George Palmer,george.palmer@company.com,HR & People,People Ops,L4,16-11-2018,,,EU,EMP-00306,TRUE,active
EMP-00314,Quinn Ryan,quinn.ryan@company.com,HR & People,People Ops,L4,12-05-2018,,,EU,EMP-00306,TRUE,active
EMP-00315,Megan Owens,megan.owens@company.com,HR & People,L&D,L4,24-11-2018,,,US,EMP-00306,TRUE,active
EMP-00316,Elizabeth Taylor,elizabeth.taylor@company.com,HR & People,Talent Acquisition,L4,14-02-2018,16-05-2019,voluntary,US,EMP-00306,FALSE,exited
EMP-00317,Ryder Andersen,ryder.andersen@company.com,HR & People,People Ops,L4,11-04-2018,,,EU,EMP-00306,TRUE,active
EMP-00318,Abigail Jensen,abigail.jensen@company.com,HR & People,L&D,L4,25-09-2018,04-06-2024,voluntary,APAC,EMP-00306,FALSE,exited
EMP-00319,Nathan Schmidt,nathan.schmidt@company.com,HR & People,L&D,L3,17-05-2018,06-11-2026,voluntary,EU,EMP-00306,FALSE,exited
EMP-00320,Diana Herrera,diana.herrera@company.com,HR & People,L&D,L3,16-09-2018,23-09-2022,performance,US,EMP-00306,FALSE,exited
EMP-00321,John Warren,john.warren@company.com,HR & People,L&D,L3,05-08-2018,,,EU,EMP-00306,TRUE,active
EMP-00322,Morgan Harrison,morgan.harrison@company.com,HR & People,L&D,L3,17-12-2018,,,US,EMP-00306,TRUE,active
EMP-00323,Samuel Peterson,samuel.peterson@company.com,HR & People,People Ops,L3,03-11-2018,18-03-2023,voluntary,US,EMP-00306,FALSE,exited
EMP-00324,Andrea Murphy,andrea.murphy@company.com,HR & People,L&D,L3,09-04-2018,27-05-2025,voluntary,US,EMP-00306,FALSE,exited
EMP-00325,Renee Morgan,renee.morgan@company.com,HR & People,Talent Acquisition,L3,13-07-2018,19-06-2019,retirement,US,EMP-00306,FALSE,exited
EMP-00326,Daniel Berg,daniel.berg@company.com,HR & People,L&D,L2,15-01-2018,18-02-2019,layoff,US,EMP-00306,FALSE,exited
EMP-00327,Martha Matthews,martha.matthews@company.com,HR & People,Talent Acquisition,L2,11-06-2018,05-03-2022,voluntary,APAC,EMP-00306,FALSE,exited
EMP-00328,Joyce Martinez,joyce.martinez@company.com,HR & People,People Ops,L2,04-08-2018,01-02-2021,voluntary,US,EMP-00306,FALSE,exited
EMP-00329,Troy Dixon,troy.dixon@company.com,HR & People,L&D,L2,01-07-2018,13-02-2023,voluntary,EU,EMP-00306,FALSE,exited
EMP-00330,Charlie Alvarez,charlie.alvarez@company.com,HR & People,People Ops,L2,21-12-2018,19-01-2019,layoff,APAC,EMP-00306,FALSE,exited
EMP-00331,Debra Jenkins,debra.jenkins@company.com,HR & People,People Ops,L2,21-07-2018,26-07-2020,voluntary,EU,EMP-00306,FALSE,exited
EMP-00332,Jordan Chavez,jordan.chavez@company.com,HR & People,L&D,L2,27-10-2018,,,US,EMP-00306,TRUE,active
EMP-00333,Brooke Moreno,brooke.moreno@company.com,HR & People,People Ops,L2,25-04-2018,21-03-2019,voluntary,EU,EMP-00306,FALSE,exited
EMP-00334,Matthew Blair,matthew.blair@company.com,HR & People,L&D,L1,15-05-2018,,,US,EMP-00306,TRUE,active
EMP-00335,Alexander Khan,alexander.khan@company.com,HR & People,Talent Acquisition,L1,01-08-2018,,,EU,EMP-00306,TRUE,active
EMP-00336,Justin Henry,justin.henry@company.com,Marketing,Operations,L6,26-08-2018,,,EU,,TRUE,active
EMP-00337,Margaret Lopez,margaret.lopez@company.com,Marketing,Demand Gen,L6,23-07-2018,,,EU,,TRUE,active
EMP-00338,Kimberly Patel,kimberly.patel@company.com,Marketing,Brand,L6,16-11-2018,24-09-2022,voluntary,US,,FALSE,exited
EMP-00339,Jose Ramirez,jose.ramirez@company.com,Marketing,Operations,L6,24-09-2018,11-08-2022,voluntary,US,,FALSE,exited
EMP-00340,Donald Johansson,donald.johansson@company.com,Marketing,Demand Gen,L5,07-04-2018,20-11-2021,voluntary,APAC,EMP-00337,FALSE,exited
EMP-00341,Brooke Sanders,brooke.sanders@company.com,Marketing,Demand Gen,L5,15-05-2018,,,EU,EMP-00337,TRUE,active
EMP-00342,Robin Boyd,robin.boyd@company.com,Marketing,Demand Gen,L5,14-02-2018,,,EU,EMP-00336,TRUE,active
EMP-00343,Crystal Hayes,crystal.hayes@company.com,Marketing,Brand,L5,19-11-2018,,,US,EMP-00336,TRUE,active
EMP-00344,Martha Johnson,martha.johnson@company.com,Marketing,Demand Gen,L5,19-06-2018,,,US,EMP-00337,TRUE,active
EMP-00345,Spencer Gordon,spencer.gordon@company.com,Marketing,Operations,L5,02-07-2018,29-04-2023,voluntary,EU,EMP-00339,FALSE,exited
EMP-00346,Kayla Shaw,kayla.shaw@company.com,Marketing,Operations,L5,17-06-2018,,,EU,EMP-00337,TRUE,active
EMP-00347,Anthony Henderson,anthony.henderson@company.com,Marketing,Operations,L5,27-03-2018,,,EU,EMP-00337,TRUE,active
EMP-00348,Andrea Fisher,andrea.fisher@company.com,Marketing,Content,L4,20-08-2018,04-12-2022,voluntary,US,EMP-00345,FALSE,exited
EMP-00349,Stephen Simmons,stephen.simmons@company.com,Marketing,Content,L4,20-06-2018,26-06-2024,voluntary,US,EMP-00344,FALSE,exited
EMP-00350,Cody Wright,cody.wright@company.com,Marketing,Content,L4,10-12-2018,15-01-2019,layoff,EU,EMP-00347,FALSE,exited
EMP-00351,Reese Franklin,reese.franklin@company.com,Marketing,Operations,L4,20-02-2018,,,APAC,EMP-00347,TRUE,active
EMP-00352,Finn Hart,finn.hart@company.com,Marketing,Content,L4,27-07-2018,03-11-2024,voluntary,US,EMP-00345,FALSE,exited
EMP-00353,Stephanie Collins,stephanie.collins@company.com,Marketing,Brand,L4,21-12-2018,07-03-2019,voluntary,APAC,EMP-00343,FALSE,exited
EMP-00354,Frank Nichols,frank.nichols@company.com,Marketing,Operations,L4,10-08-2018,,,EU,EMP-00347,TRUE,active
EMP-00355,Amanda Kennedy,amanda.kennedy@company.com,Marketing,Operations,L4,23-02-2018,01-08-2020,voluntary,US,EMP-00347,FALSE,exited
EMP-00356,Natalie Robinson,natalie.robinson@company.com,Marketing,Content,L4,21-07-2018,18-10-2026,voluntary,US,EMP-00345,FALSE,exited
