license_id,of_id,current_of_id,vendor,sku,seat_type,assigned_email,employee_id,department,job_level,provisioned_date,effective_license_date,last_active_date,license_status,usage_tier,seat_tier_match,days_since_last_active,active_usage_rate,login_events_30d,tenure_days,days_since_provisioned,license_age_band,hire_cohort_year,hire_cohort_half,monthly_cost,annual_cost,cost_at_risk,reclamation_candidate,churn_risk_score,contract_days_remaining,renewal_urgency,notice_deadline,days_until_notice,auto_renewal,true_down_rights,measurement_method
LIC-0000171,V2-OF-058,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,richard.fisher@company.com,EMP-00180,Engineering,L3,25-10-2018,01-01-2022,29-04-2026,active,power,match,2,0.7036,20,2746,2745,legacy,2018,2018-H2,42.09,505.08,0,FALSE,0.1538,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000172,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Contributor,richard.fisher@company.com,EMP-00180,Engineering,L3,25-10-2018,01-01-2021,27-04-2026,active,moderate,match,4,0.4778,15,2746,2745,legacy,2018,2018-H2,46.86,562.32,0,FALSE,0.2722,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000173,V3-OF-049,V3-OF-030,Nexaflow,Analytics Engine,Contributor,richard.fisher@company.com,EMP-00180,Engineering,L3,25-10-2018,01-04-2021,22-04-2026,active,power,match,9,0.6543,18,2746,2745,legacy,2018,2018-H2,35.31,423.72,0,FALSE,0.1978,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000177,V3-OF-077,V3-OF-030,Nexaflow,Analytics Engine,Contributor,nathaniel.blair@company.com,EMP-00183,Engineering,L3,17-02-2018,01-04-2021,25-04-2026,active,moderate,match,6,0.452,13,2996,2995,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.2907,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000178,V1-OF-022,V1-OF-008,Atlassify,Project Suite,Contributor,nathaniel.blair@company.com,EMP-00183,Engineering,L3,17-02-2018,01-07-2021,28-03-2025,active,moderate,match,399,0.415,13,2996,2995,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.2981,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000179,V2-OF-048,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,charles.chang@company.com,EMP-00184,Engineering,L3,17-09-2018,01-01-2022,10-10-2025,active,underutilized,match,203,0.282,14,2794,2783,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.3618,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000182,V3-OF-033,V3-OF-030,Nexaflow,Analytics Engine,Full,charles.chang@company.com,EMP-00184,Engineering,L3,17-09-2018,01-10-2020,30-04-2026,over_tier,power,over_tier,1,0.6025,24,2794,2783,legacy,2018,2018-H2,35.31,423.72,0,FALSE,0.2015,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000185,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Full,edward.carter@company.com,EMP-00190,Engineering,L3,16-02-2018,01-01-2021,20-04-2026,over_tier,power,over_tier,11,0.8979,37,3008,2996,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.0816,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000187,V3-OF-050,V3-OF-030,Nexaflow,Analytics Engine,Contributor,edward.carter@company.com,EMP-00190,Engineering,L3,16-02-2018,01-07-2021,24-04-2026,active,power,match,7,0.7985,23,3008,2996,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.1202,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000189,V2-OF-049,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,susan.ortiz@company.com,EMP-00193,Engineering,L3,16-07-2018,01-04-2022,08-04-2025,active,power,match,388,0.694,9,2846,2846,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.1724,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000191,V3-OF-078,V3-OF-030,Nexaflow,Analytics Engine,Contributor,susan.ortiz@company.com,EMP-00193,Engineering,L3,16-07-2018,01-07-2021,22-04-2026,active,power,match,9,0.9358,29,2846,2846,legacy,2018,2018-H2,35.31,423.72,0,FALSE,0.0571,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000193,V2-OF-050,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,riley.schmidt@company.com,EMP-00194,Engineering,L3,07-01-2018,01-07-2022,25-08-2025,active,power,match,249,0.607,11,3040,3036,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.2548,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000194,V2-OF-059,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,riley.schmidt@company.com,EMP-00194,Engineering,L3,07-01-2018,01-01-2023,19-04-2026,active,power,match,12,0.8098,23,3040,3036,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.1284,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000195,V3-OF-004,V3-OF-008,Nexaflow,Flow Automation,Contributor,riley.schmidt@company.com,EMP-00194,Engineering,L3,07-01-2018,01-01-2022,21-04-2026,active,power,match,10,0.8747,27,3040,3036,legacy,2018,2018-H1,46.86,562.32,0,FALSE,0.0904,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000196,V2-OF-004,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,jack.mitchell@company.com,EMP-00199,Engineering,L3,20-05-2018,01-01-2023,28-12-2024,active,power,match,489,0.63,21,2911,2903,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.2628,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000198,V3-OF-005,V3-OF-008,Nexaflow,Flow Automation,Contributor,jack.mitchell@company.com,EMP-00199,Engineering,L3,20-05-2018,01-01-2023,17-04-2026,active,moderate,match,14,0.5094,13,2911,2903,legacy,2018,2018-H1,46.86,562.32,0,FALSE,0.2842,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000200,V2-OF-023,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,jessica.hill@company.com,EMP-00201,Engineering,L3,19-03-2018,01-01-2023,24-10-2025,active,moderate,match,189,0.531,5,2975,2965,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.2845,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000201,V2-OF-060,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,jessica.hill@company.com,EMP-00201,Engineering,L3,19-03-2018,01-07-2023,22-04-2026,active,moderate,match,9,0.4372,13,2975,2965,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.3064,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000202,V3-OF-002,V3-OF-008,Nexaflow,Flow Automation,Full,jessica.hill@company.com,EMP-00201,Engineering,L3,19-03-2018,01-01-2020,30-04-2026,over_tier,moderate,over_tier,1,0.535,20,2975,2965,legacy,2018,2018-H1,46.86,562.32,0,FALSE,0.2353,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000203,V3-OF-025,V3-OF-030,Nexaflow,Analytics Engine,Contributor,jessica.hill@company.com,EMP-00201,Engineering,L3,19-03-2018,01-01-2022,23-04-2026,active,moderate,match,8,0.4085,12,2975,2965,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.318,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000204,V1-OF-003,V1-OF-008,Atlassify,Project Suite,Contributor,jessica.hill@company.com,EMP-00201,Engineering,L3,19-03-2018,01-01-2022,27-04-2026,active,moderate,match,4,0.3759,12,2975,2965,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.3232,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000205,V2-OF-024,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,sage.johansson@company.com,EMP-00206,Engineering,L3,03-06-2018,01-07-2023,18-04-2026,active,power,match,13,0.9394,28,2889,2889,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.0664,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000207,V3-OF-051,V3-OF-030,Nexaflow,Analytics Engine,Contributor,sage.johansson@company.com,EMP-00206,Engineering,L3,03-06-2018,01-07-2022,29-04-2026,active,power,match,2,0.9489,27,2889,2889,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.0311,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000208,V1-OF-023,V1-OF-008,Atlassify,Project Suite,Contributor,sage.johansson@company.com,EMP-00206,Engineering,L3,03-06-2018,01-01-2022,23-07-2025,active,power,match,282,0.635,9,2889,2889,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.2492,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000211,V3-OF-026,V3-OF-030,Nexaflow,Analytics Engine,Contributor,donald.curry@company.com,EMP-00207,Engineering,L3,21-09-2018,01-01-2023,27-04-2026,active,moderate,match,4,0.4238,16,2783,2779,legacy,2018,2018-H2,35.31,423.72,0,FALSE,0.2992,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000213,V2-OF-025,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,cody.roberts@company.com,EMP-00208,Engineering,L3,07-06-2018,01-10-2023,24-04-2026,active,power,match,7,0.8765,24,2886,2885,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.0812,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000214,V2-OF-061,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,cody.roberts@company.com,EMP-00208,Engineering,L3,07-06-2018,01-07-2024,28-04-2026,active,power,match,3,0.8017,24,2886,2885,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.1075,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000216,V3-OF-052,V3-OF-030,Nexaflow,Analytics Engine,Contributor,cody.roberts@company.com,EMP-00208,Engineering,L3,07-06-2018,01-07-2023,29-04-2026,active,power,match,2,0.8029,23,2886,2885,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.1041,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000217,V1-OF-024,V1-OF-008,Atlassify,Project Suite,Contributor,cody.roberts@company.com,EMP-00208,Engineering,L3,07-06-2018,01-04-2022,15-06-2025,active,moderate,match,320,0.511,5,2886,2885,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.2806,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000218,V2-OF-005,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,daniel.henderson@company.com,EMP-00211,Engineering,L3,08-05-2018,01-01-2024,19-04-2026,active,power,match,12,0.8715,28,2929,2915,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.0976,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000219,V3-OF-027,V3-OF-030,Nexaflow,Analytics Engine,Contributor,daniel.henderson@company.com,EMP-00211,Engineering,L3,08-05-2018,01-01-2024,21-04-2026,active,power,match,10,0.9023,25,2929,2915,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.0766,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000220,V1-OF-004,V1-OF-008,Atlassify,Project Suite,Contributor,daniel.henderson@company.com,EMP-00211,Engineering,L3,08-05-2018,01-07-2022,15-07-2025,active,moderate,match,290,0.464,11,2929,2915,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.2708,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000221,V2-OF-026,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,avery.cox@company.com,EMP-00212,Engineering,L3,22-07-2018,01-04-2024,23-04-2026,active,moderate,match,8,0.4359,14,2844,2840,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.3043,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000223,V3-OF-053,V3-OF-030,Nexaflow,Analytics Engine,Contributor,avery.cox@company.com,EMP-00212,Engineering,L3,22-07-2018,01-01-2024,28-04-2026,active,power,match,3,0.6055,19,2844,2840,legacy,2018,2018-H2,35.31,423.72,0,FALSE,0.2056,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000225,V2-OF-006,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,evan.gordon@company.com,EMP-00215,Engineering,L3,08-05-2018,01-01-2025,24-01-2025,active,moderate,match,462,0.304,15,2918,2915,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.373,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000227,V1-OF-025,V1-OF-008,Atlassify,Project Suite,Contributor,evan.gordon@company.com,EMP-00215,Engineering,L3,08-05-2018,01-10-2022,09-12-2024,active,moderate,match,508,0.568,6,2918,2915,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.2188,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000229,V2-OF-062,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,richard.matthews@company.com,EMP-00221,Engineering,L3,25-11-2018,01-07-2025,22-04-2026,active,power,match,9,0.9286,26,2728,2714,legacy,2018,2018-H2,42.09,505.08,0,FALSE,0.0607,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000231,V1-OF-005,V1-OF-008,Atlassify,Project Suite,Contributor,richard.matthews@company.com,EMP-00221,Engineering,L3,25-11-2018,01-01-2023,21-04-2026,active,power,match,10,0.8484,25,2728,2714,legacy,2018,2018-H2,26.85,322.2,0,FALSE,0.1036,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000233,V2-OF-056,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,parker.cook@company.com,EMP-00224,Engineering,L3,03-07-2018,01-01-2020,18-04-2026,active,underutilized,match,13,0.1725,6,2869,2859,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.4499,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000234,V3-OF-054,V3-OF-030,Nexaflow,Analytics Engine,Contributor,parker.cook@company.com,EMP-00224,Engineering,L3,03-07-2018,01-07-2024,17-04-2026,active,underutilized,match,14,0.2135,7,2869,2859,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.4321,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000235,V1-OF-026,V1-OF-008,Atlassify,Project Suite,Contributor,parker.cook@company.com,EMP-00224,Engineering,L3,03-07-2018,01-10-2023,28-06-2025,active,power,match,307,0.704,14,2869,2859,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.1591,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000237,V2-OF-058,V2-OF-063,Cloudora,DevOps Toolkit,Full,sean.rao@company.com,EMP-00225,Engineering,L3,24-02-2018,01-01-2022,21-04-2026,over_tier,power,over_tier,10,0.9964,42,2988,2988,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.0296,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000238,V3-OF-006,V3-OF-008,Nexaflow,Flow Automation,Contributor,sean.rao@company.com,EMP-00225,Engineering,L3,24-02-2018,01-01-2024,24-04-2026,active,power,match,7,0.9405,27,2988,2988,legacy,2018,2018-H1,46.86,562.32,0,FALSE,0.0492,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000239,V1-OF-003,V1-OF-008,Atlassify,Project Suite,Full,sean.rao@company.com,EMP-00225,Engineering,L3,24-02-2018,01-01-2022,27-04-2026,over_tier,power,over_tier,4,0.865,37,2988,2988,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.0786,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000240,V2-OF-027,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,phoenix.patel@company.com,EMP-00227,Engineering,L3,24-02-2018,01-04-2025,24-07-2025,active,moderate,match,281,0.455,16,2997,2988,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.3364,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000241,V3-OF-007,V3-OF-008,Nexaflow,Flow Automation,Contributor,phoenix.patel@company.com,EMP-00227,Engineering,L3,24-02-2018,01-07-2024,16-06-2025,active,power,match,319,0.628,7,2997,2988,legacy,2018,2018-H1,46.86,562.32,0,FALSE,0.2443,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000242,V3-OF-028,V3-OF-030,Nexaflow,Analytics Engine,Contributor,phoenix.patel@company.com,EMP-00227,Engineering,L3,24-02-2018,01-01-2025,27-04-2026,active,moderate,match,4,0.4519,12,2997,2988,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.2852,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000244,V2-OF-028,V2-OF-007,Cloudora,Cloud Infra Core,Contributor,thomas.reyes@company.com,EMP-00229,Engineering,L3,21-10-2018,01-07-2025,11-04-2025,active,underutilized,match,385,0.288,16,2753,2749,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.4004,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000245,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,thomas.reyes@company.com,EMP-00229,Engineering,L3,21-10-2018,01-01-2021,23-04-2026,active,power,match,8,0.7727,23,2753,2749,legacy,2018,2018-H2,42.09,505.08,0,FALSE,0.1359,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000248,V2-OF-001,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,jasmine.carlson@company.com,EMP-00230,Engineering,L2,26-09-2018,01-01-2020,30-04-2026,active,power,match,1,0.796,13,2787,2774,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.1048,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000249,V2-OF-056,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,jasmine.carlson@company.com,EMP-00230,Engineering,L2,26-09-2018,01-01-2020,30-11-2024,active,power,match,517,0.715,8,2787,2774,legacy,2018,2018-H2,42.09,505.08,0,FALSE,0.1703,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000251,V1-OF-001,V1-OF-008,Atlassify,Project Suite,Collaborator,jasmine.carlson@company.com,EMP-00230,Engineering,L2,26-09-2018,01-01-2020,22-04-2026,active,power,match,9,0.6134,11,2787,2774,legacy,2018,2018-H2,26.85,322.2,0,FALSE,0.2183,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000252,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,brian.roberts@company.com,EMP-00231,Engineering,L2,27-07-2018,01-01-2021,30-04-2026,active,underutilized,match,1,0.2444,4,2843,2835,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.3806,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000253,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,brian.roberts@company.com,EMP-00231,Engineering,L2,27-07-2018,01-01-2021,26-04-2026,active,underutilized,match,5,0.1873,4,2843,2835,legacy,2018,2018-H2,42.09,505.08,0,FALSE,0.4202,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000254,V3-OF-001,V3-OF-008,Nexaflow,Flow Automation,Collaborator,brian.roberts@company.com,EMP-00231,Engineering,L2,27-07-2018,01-01-2019,23-04-2026,active,moderate,match,8,0.4276,12,2843,2835,legacy,2018,2018-H2,46.86,562.32,0,FALSE,0.3084,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000255,V3-OF-022,V3-OF-030,Nexaflow,Analytics Engine,Collaborator,brian.roberts@company.com,EMP-00231,Engineering,L2,27-07-2018,01-01-2019,28-04-2026,active,underutilized,match,3,0.1669,4,2843,2835,legacy,2018,2018-H2,35.31,423.72,0,FALSE,0.4249,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000256,V2-OF-033,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,stephen.gutierrez@company.com,EMP-00233,Engineering,L2,18-06-2018,01-07-2021,19-04-2026,active,moderate,match,12,0.4925,8,2880,2874,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.2871,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000257,V2-OF-058,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,stephen.gutierrez@company.com,EMP-00233,Engineering,L2,18-06-2018,01-01-2022,25-04-2026,over_tier,moderate,over_tier,6,0.5995,18,2880,2874,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.2169,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000258,V3-OF-023,V3-OF-030,Nexaflow,Analytics Engine,Collaborator,stephen.gutierrez@company.com,EMP-00233,Engineering,L2,18-06-2018,01-01-2020,30-04-2026,active,moderate,match,1,0.5499,8,2880,2874,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.2278,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000259,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,stephen.gutierrez@company.com,EMP-00233,Engineering,L2,18-06-2018,01-01-2021,24-04-2026,active,moderate,match,7,0.4618,8,2880,2874,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.2885,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000260,V2-OF-034,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,evan.vasquez@company.com,EMP-00236,Engineering,L2,28-06-2018,01-10-2021,19-04-2026,active,power,match,12,0.7046,12,2864,2864,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.181,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000261,V2-OF-058,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,evan.vasquez@company.com,EMP-00236,Engineering,L2,28-06-2018,01-01-2022,21-04-2026,active,moderate,match,10,0.5972,11,2864,2864,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.2292,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000262,V3-OF-002,V3-OF-008,Nexaflow,Flow Automation,Collaborator,evan.vasquez@company.com,EMP-00236,Engineering,L2,28-06-2018,01-01-2020,27-04-2026,active,power,match,4,0.6243,11,2864,2864,legacy,2018,2018-H1,46.86,562.32,0,FALSE,0.199,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000263,V3-OF-060,V3-OF-030,Nexaflow,Analytics Engine,Collaborator,evan.vasquez@company.com,EMP-00236,Engineering,L2,28-06-2018,01-07-2020,27-04-2026,active,moderate,match,4,0.5582,8,2864,2864,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.232,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000264,V1-OF-032,V1-OF-008,Atlassify,Project Suite,Collaborator,evan.vasquez@company.com,EMP-00236,Engineering,L2,28-06-2018,01-07-2021,22-04-2026,active,moderate,match,9,0.5476,8,2864,2864,legacy,2018,2018-H1,26.85,322.2,0,FALSE,0.2512,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000265,V2-OF-003,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,jonathan.rose@company.com,EMP-00240,Engineering,L2,01-09-2018,01-01-2022,17-04-2026,active,moderate,match,14,0.5682,11,2809,2799,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.2548,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000266,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,jonathan.rose@company.com,EMP-00240,Engineering,L2,01-09-2018,01-01-2021,21-04-2026,active,moderate,match,10,0.4845,9,2809,2799,legacy,2018,2018-H2,46.86,562.32,0,FALSE,0.2855,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000267,V1-OF-003,V1-OF-008,Atlassify,Project Suite,Collaborator,jonathan.rose@company.com,EMP-00240,Engineering,L2,01-09-2018,01-01-2022,18-04-2026,active,power,match,13,0.7591,17,2809,2799,legacy,2018,2018-H2,26.85,322.2,0,FALSE,0.1566,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000268,V2-OF-052,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,laura.bailey@company.com,EMP-00242,Engineering,L2,01-09-2018,01-01-2022,28-04-2026,active,power,match,3,0.7165,15,2811,2799,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.1501,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000269,V2-OF-059,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,laura.bailey@company.com,EMP-00242,Engineering,L2,01-09-2018,01-01-2023,22-04-2026,over_tier,power,over_tier,9,0.6388,17,2811,2799,legacy,2018,2018-H2,42.09,505.08,0,FALSE,0.2056,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000270,V3-OF-004,V3-OF-008,Nexaflow,Flow Automation,Collaborator,laura.bailey@company.com,EMP-00242,Engineering,L2,01-09-2018,01-01-2022,22-04-2026,active,moderate,match,9,0.4516,8,2811,2799,legacy,2018,2018-H2,46.86,562.32,0,FALSE,0.2992,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000271,V3-OF-024,V3-OF-030,Nexaflow,Analytics Engine,Collaborator,laura.bailey@company.com,EMP-00242,Engineering,L2,01-09-2018,01-01-2021,23-04-2026,active,power,match,8,0.7848,14,2811,2799,legacy,2018,2018-H2,35.31,423.72,0,FALSE,0.1298,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000272,V1-OF-033,V1-OF-008,Atlassify,Project Suite,Collaborator,laura.bailey@company.com,EMP-00242,Engineering,L2,01-09-2018,01-01-2022,19-04-2026,active,power,match,12,0.6216,13,2811,2799,legacy,2018,2018-H2,26.85,322.2,0,FALSE,0.2225,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0000273,V2-OF-035,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,alice.clark@company.com,EMP-00245,Engineering,L2,12-03-2018,01-04-2022,20-04-2026,active,power,match,11,0.7932,12,2974,2972,legacy,2018,2018-H1,60.73,728.76,0,FALSE,0.134,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000274,V2-OF-059,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,alice.clark@company.com,EMP-00245,Engineering,L2,12-03-2018,01-01-2023,10-03-2025,active,moderate,match,417,0.567,19,2974,2972,legacy,2018,2018-H1,42.09,505.08,0,FALSE,0.2359,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0000275,V3-OF-005,V3-OF-008,Nexaflow,Flow Automation,Collaborator,alice.clark@company.com,EMP-00245,Engineering,L2,12-03-2018,01-01-2023,01-09-2025,active,power,match,242,0.686,5,2974,2972,legacy,2018,2018-H1,46.86,562.32,0,FALSE,0.1681,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000276,V3-OF-061,V3-OF-030,Nexaflow,Analytics Engine,Collaborator,alice.clark@company.com,EMP-00245,Engineering,L2,12-03-2018,01-01-2021,24-04-2026,active,power,match,7,0.8092,16,2974,2972,legacy,2018,2018-H1,35.31,423.72,0,FALSE,0.1148,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0000277,V2-OF-053,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,tiffany.ramirez@company.com,EMP-00247,Engineering,L2,20-08-2018,01-04-2022,26-04-2026,active,power,match,5,0.7611,15,2821,2811,legacy,2018,2018-H2,60.73,728.76,0,FALSE,0.1333,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0000278,V2-OF-060,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,tiffany.ramirez@company.com,EMP-00247,Engineering,L2,20-08-2018,01-07-2023,28-04-2026,active,power,match,3,0.6695,11,2821,2811,legacy,2018,2018-H2,42.09,505.08,0,FALSE,0.1736,426,ok,01-06-2027,396,TRUE,FALSE,average
